  Page 1                                    Sat Jul 14 17:01:33 2018

  ******************************************************************
  *                           E P A N E T                          *
  *                   Hydraulic and Water Quality                  *
  *                   Analysis for Pipe Networks                   *
  *                         Version 2.00.12                        *
  ******************************************************************
  
  Scenario: Average Day  
  Date: 8/16/2016 4:09:48 PM  
   
      Input Data File ................... ../Data/final_input.inp
      Number of Junctions................ 1782
      Number of Reservoirs............... 4
      Number of Tanks ................... 0
      Number of Pipes ................... 1985
      Number of Pumps ................... 6
      Number of Valves .................. 4
      Headloss Formula .................. Hazen-Williams
      Hydraulic Timestep ................ 15.00 min
      Hydraulic Accuracy ................ 0.001000
      Status Check Frequency ............ 2
      Maximum Trials Checked ............ 10
      Damping Limit Threshold ........... 0.000000
      Maximum Trials .................... 100
      Quality Analysis .................. None
      Specific Gravity .................. 1.00
      Relative Kinematic Viscosity ...... 1.00
      Relative Chemical Diffusivity ..... 1.00
      Demand Multiplier ................. 1.00
      Total Duration .................... 30.00 min
      Reporting Criteria:
         All Nodes
         All Links
   
   
  Hydraulic Status:
  -----------------------------------------------------------------------
     0:00:00: Balanced after 9 trials
     0:00:00: Reservoir 3001 is emptying
     0:00:00: Reservoir 3003 is closed
     0:00:00: Reservoir 3004 is closed
     0:00:00: Reservoir 3006 is emptying
     0:00:00: PRV 4001 closed
     0:00:00: PRV 4002 closed
     0:00:00: PRV 4003 closed
   
     0:15:00: Balanced after 7 trials
     0:15:00: PRV 4004 changed from active to open
   
     0:30:00: Balanced after 1 trials
   
   
  Node Results at 0:00:00 hrs:
  ----------------------------------------------
                     Demand      Head  Pressure
  7223               106.37      0.68      0.33
  7226               -37.20      0.24      0.05
  7227              -113.06      0.72      0.37
  7228               -50.56      0.32      0.08
  7229                -2.31      0.01      0.00
  7230               -36.00      0.23      0.04
  7231               -16.49      0.11      0.01
  7256                 0.49      0.00      0.00
  7257                66.98      0.43      0.14
  7258               -23.24      0.15      0.02
  7259                10.01      0.06      0.00
  7287              -502.83      0.80      0.19
  7288              -288.57      0.46      0.07
  7289               253.96      1.62      1.67
  7290              -260.38      1.66      1.75
  7291               113.27      0.72      0.38
  7292                -3.59      0.02      0.00
  7293              -102.79      0.66      0.31
  7294              -161.86      1.03      0.73
  7295               -75.95      0.48      0.18
  7296              -124.50      0.79      0.45
  7297               154.83      0.99      0.67
  7298                79.91      0.51      0.20
  7299                87.76      0.56      0.23
  7300                96.87      0.62      0.28
  7301               197.39      1.26      1.05
  7302               -29.71      0.19      0.03
  7303                -0.15      0.00      0.00
  7304                68.81      0.44      0.15
  7305                82.00      0.52      0.21
  7306                26.59      0.17      0.03
  7307                17.77      0.11      0.01
  7308                -8.05      0.05      0.00
  7309                31.68      0.20      0.03
  7310                71.62      0.46      0.16
  7311               -21.67      0.14      0.02
  7312                51.80      0.33      0.09
  7313                48.17      0.31      0.08
  7314               -25.98      0.17      0.03
  7315                28.78      0.18      0.03
  7316               -44.50      0.28      0.07
  7317               -19.60      0.13      0.01
  7318                 9.81      0.06      0.00
  7319               -49.23      0.31      0.08
  7320               -18.15      0.12      0.01
  7321                11.09      0.07      0.01
  7322               -14.21      0.09      0.01
  7323               -64.36      0.41      0.13
  7324               -35.02      0.22      0.04
  7325                77.61      0.50      0.19
  7326                16.80      0.11      0.01
  7327                54.21      0.35      0.10
  7328                46.21      0.29      0.07
  7329                -8.86      0.06      0.00
  7330                17.48      0.11      0.01
  7331               -77.68      0.50      0.19
  7332               -77.07      0.49      0.18
  7333              -101.84      0.65      0.31
  7334                -7.90      0.05      0.00
  7335              -118.86      0.76      0.41
  7336               186.34      1.19      0.94
  7343                 8.43      0.05      0.00
  7365                -2.74      0.02      0.00
  7368                18.24      0.12      0.02
  7369                 8.43      0.05      0.00
  7370                 8.43      0.05      0.00
  7371                 9.72      0.06      0.01
  7372               -22.64      0.14      0.09
  7373               -23.34      0.15      0.02
  7374                -6.29      0.04      0.00
  7375                 2.14      0.01      0.00
  7377                42.77      0.27      0.06
  7378               -34.34      0.22      0.06
  7379               -28.04      0.18      0.03
  7382                 8.43      0.05      0.00
  7383               -42.38      0.27      0.06
  7384                33.51      0.21      0.05
  7385               -43.45      0.28      0.07
  7386               -51.88      0.33      0.07
  7387                37.77      0.24      0.06
  7388                54.64      0.35      0.11
  7389               -17.30      0.11      0.01
  7390                25.23      0.16      0.04
  7391                 8.36      0.05      0.02
  7392                98.83      0.63      0.28
  7393                 8.43      0.05      0.00
  7394                25.92      0.17      0.02
  7395                 0.53      0.00      0.00
  7396               -93.41      0.60      0.22
  7397              -194.77      1.24      1.03
  7398                25.30      0.16      0.02
  7399                 8.43      0.05      0.00
  7400                 8.43      0.05      0.00
  7401              -153.09      0.98      0.66
  7402              -127.79      0.82      0.47
  7403                 8.43      0.05      0.00
  7404              -152.60      0.97      0.65
  7405                 8.43      0.05      0.00
  7406              -135.73      0.87      0.53
  7407                 8.43      0.05      0.00
  7408               119.36      0.76      0.41
  7409                 8.43      0.05      0.00
  7410                 8.43      0.05      0.00
  7411                16.87      0.11      0.02
  7412                 8.43      0.05      0.00
  7413              -119.65      0.76      0.41
  7414                 8.43      0.05      0.00
  7415               -94.35      0.60      0.26
  7416              -106.95      0.68      0.34
  7417               -84.38      0.54      0.22
  7418               -20.46      0.13      0.02
  7419               -12.02      0.08      0.01
  7420               -79.33      0.51      0.20
  7421                88.34      0.56      0.24
  7422               -77.25      0.49      0.17
  7423                43.46      0.28      0.06
  7424                 8.43      0.05      0.00
  7425               -30.11      0.19      0.03
  7426               -13.24      0.08      0.01
  7427                -4.80      0.03      0.00
  7428                -9.34      0.06      0.00
  7429                18.16      0.12      0.01
  7430                60.23      0.38      0.12
  7431                37.21      0.24      0.05
  7432               -61.37      0.39      0.13
  7433               -52.93      0.34      0.09
  7434               -36.06      0.23      0.04
  7436                23.80      0.15      0.02
  7437                17.50      0.11      0.01
  7438                 0.37      0.00      0.00
  7439               -35.87      0.23      0.04
  7440               -18.97      0.12      0.01
  7441                 1.26      0.01      0.00
  7444               -21.37      0.14      0.02
  7445               -39.24      0.25      0.05
  7446                34.35      0.22      0.05
  7447               -19.22      0.12      0.00
  7449                77.88      0.50      0.19
  7450                40.43      0.26      0.05
  7451               -13.17      0.08      0.01
  7452               -30.04      0.19      0.03
  7453               -46.59      0.30      0.07
  7454               -63.46      0.41      0.13
  7456                -8.64      0.06      0.00
  7457                 8.43      0.05      0.00
  7458                16.87      0.11      0.01
  7459                -9.04      0.06      0.00
  7460               -25.88      0.17      0.03
  7461               -16.38      0.10      0.01
  7462              -140.54      0.90      0.56
  7463                56.53      0.36      0.10
  7464               150.10      0.96      0.63
  7465               -18.83      0.12      0.01
  7466               -27.91      0.18      0.02
  7467                63.61      0.41      0.13
  7468                -1.96      0.01      0.00
